step,lr,epoch,train_loss,train_acc,train_f1,mixup_e
327,0.0007599086713103538,327,0.2103072945278401,0.9245819208857811,0.5124303835143623,true
328,0.0007585654950690776,328,0.2079969271779036,0.916295893512975,0.4308058548350241,true
329,0.0007572197668907525,329,0.20798401773000275,0.929529586702638,0.4192730827051053,true
330,0.0007558715000571716,330,0.29093518835735566,0.9193485826612401,0.4418173985087964,true
331,0.0007545207078751847,331,0.2255462528769074,0.9216149555819138,0.407152962987205,true
332,0.0007531674036765654,332,0.2502125480338553,0.9133718557183322,0.38876091979511657,true
333,0.0007518116008178794,333,0.23061495328242487,0.9182751644885547,0.4190024699982137,true
334,0.000750453312680354,334,0.20883437605845553,0.9284569427598983,0.45572955619543565,true
335,0.0007490925526697444,335,0.22427669896781946,0.9234738443208307,0.4493851298790602,true
336,0.0007477293342162028,336,0.21280760055508416,0.9266085677727238,0.41273947266199845,true
337,0.0007463636707741449,337,0.23606107544253788,0.9253128865989351,0.3861885583392084,true
338,0.0007449955758221175,338,0.2391624351958074,0.9154564116630917,0.44842764041467553,true
339,0.0007436250628626652,339,0.21057272709870928,0.927456325536374,0.4068259287992082,true
340,0.000742252145422198,340,0.21557139980044998,0.9221117866959767,0.4876465826163189,true
341,0.0007408768370508566,341,0.19851410476274142,0.9301378400864,0.47858406954981175,true
342,0.0007394991513223794,342,0.1890183330885026,0.9348408201050459,0.46017354939932353,true
343,0.0007381191018339685,343,0.2400005017573599,0.9108564453976982,0.49281711380672527,true
344,0.0007367367022061551,344,0.22465678059869165,0.9228540378798964,0.4426401052028424,true
345,0.0007353519660826653,345,0.21109204294094985,0.925283384039559,0.42472056550105125,true
346,0.0007339649071302857,346,0.19081649864448866,0.9304748355755171,0.474585718774653,true
347,0.0007325755390387282,347,0.21218908822197846,0.9205618263984745,0.497678027362994,true
348,0.0007311838755204948,348,0.25819924751235673,0.9159734779547355,0.40015002102864744,true
349,0.000729789930310743,349,0.23100249465695144,0.9182553662114777,0.4660813310659367,true
350,0.0007283937171671487,350,0.21637481569139896,0.9252482966258916,0.5088146513438884,true
351,0.0007269952498697724,351,0.21659930511633316,0.9196248194986175,0.41618589474014417,true
352,0.0007255945422209216,352,0.23258391670232312,0.9166017965093127,0.4997364674391963,true
353,0.0007241916080450153,353,0.19894617685854604,0.9258084988333223,0.4399708114247232,true
354,0.0007227864611884471,354,0.2032614756213038,0.9229358858990547,0.46905308401306495,true
355,0.0007213791155194498,355,0.23437642826639069,0.914314217116993,0.45151592054760437,true
356,0.0007199695849279566,356,0.22749618618599463,0.9193377666463864,0.3692649060653429,true
357,0.0007185578833254655,357,0.22905152017205252,0.9191988880892219,0.3819521552668618,true
358,0.0007171440246449014,358,0.19441438036707365,0.9306733149894275,0.4730497924103783,true
359,0.0007157280228404786,359,0.1933904778192185,0.925103169638244,0.4889511652187321,true
360,0.0007143098918875634,360,0.22901755601500484,0.9153286664061347,0.42656548909949793,true
361,0.0007128896457825355,361,0.19687148084520475,0.9221125305783944,0.4534393666778237,true
362,0.0007114672985426509,362,0.21756790395389972,0.9118049686000179,0.5133473794366096,true
363,0.0007100428642059023,363,0.20215949232691113,0.9224007181511079,0.5049106373066851,true
364,0.0007086163568308818,364,0.19324504477019908,0.9249963067707718,0.5399546923333914,true
365,0.0007071877904966413,365,0.19470365820266974,0.9233022691810757,0.5984526726098528,true
366,0.0007057571793025535,366,0.20017505955774437,0.9253333221741014,0.46331009465562684,true
367,0.0007043245373681737,367,0.21013821071706562,0.920506221155285,0.4342002405294127,true
368,0.0007028898788330991,368,0.21694398131425308,0.9259058253039645,0.426605623697169,true
369,0.0007014532178568306,369,0.21716101584564818,0.9235378576475491,0.418193715752063,true
370,0.0007000145686186315,370,0.19459005779298783,0.915901528468031,0.44927471424719023,true
371,0.0006985739453173895,371,0.1904995005480227,0.9246199800627356,0.46311809833945455,true
372,0.0006971313621714746,372,0.19195395520001676,0.9333293393475474,0.4199186589445931,true
373,0.0006956868334186005,373,0.21564482933607812,0.9208883116424822,0.41792092265790026,true
374,0.0006942403733156823,374,0.22126131178506797,0.9225148351600824,0.4671124621905872,true
375,0.0006927919961386975,375,0.22684888736308473,0.9185039208649539,0.40444813987742634,true
376,0.0006913417161825442,376,0.22689035768093094,0.9233765361626055,0.4088124075264258,true
377,0.0006898895477609,377,0.19959684831263058,0.9228326931343492,0.5167020978873235,true
378,0.0006884355052060807,378,0.19521935966312803,0.925957552037825,0.5326930900333958,true
379,0.0006869796028688994,379,0.19916299681058186,0.9241460912902657,0.45391949966301465,true
380,0.0006855218551185248,380,0.2051349865638169,0.9275179594610415,0.46715677575904835,true
381,0.0006840622763423383,381,0.21903840573006966,0.9178566044114722,0.4500302612857455,true
382,0.0006826008809457933,382,0.23027173605228315,0.9154870963041422,0.4307413936867287,true
383,0.0006811376833522722,383,0.1887760610497703,0.926918909170802,0.49818700891794965,true
384,0.0006796726980029447,384,0.19890641869521453,0.9192738708135214,0.44600706812335794,true
385,0.0006782059393566247,385,0.20287646594934594,0.9251991866195438,0.4735993055337892,true
386,0.000676737421889628,386,0.20027379612728613,0.9194195173456544,0.4429031246025884,true
387,0.0006752671600956289,387,0.17733437057715246,0.9293806284369783,0.5637178947265171,true
388,0.0006737951684855179,388,0.1678346926821193,0.9355114256238758,0.46711685974576767,true
389,0.000672321461587258,389,0.21573470216898064,0.9238412791165596,0.47430610984221694,true
390,0.0006708460539457411,390,0.2038515506772987,0.9212165545321954,0.4255663267037883,true
391,0.0006693689601226453,391,0.2071039456372049,0.920422948187644,0.42192617075263844,true
392,0.0006678901946962898,392,0.19450337973126644,0.9250803895108985,0.43399042631874984,true
393,0.0006664097722614928,393,0.18842970401757564,0.923794827441112,0.4332398897592112,true
394,0.0006649277074294259,394,0.1972729222523224,0.917932354785369,0.44269305868346726,true
395,0.0006634440148274709,395,0.1902113043702251,0.9269533515371539,0.40049218867788133,true
396,0.0006619587090990742,396,0.21529080065286804,0.9113238886322738,0.4355258426480607,true
397,0.0006604718049036041,397,0.17944723443508706,0.9329807653024078,0.46430870687439774,true
398,0.000658983316916205,398,0.19198220067067467,0.9253927586953029,0.5324118632994622,true
399,0.0006574932598276518,399,0.18896098526176006,0.9163907153384869,0.4403735570019708,true
400,0.0006560016483442069,400,0.2049036449328497,0.9112088793367074,0.44336356122268533,true
401,0.0006545084971874732,401,0.20431781093950543,0.9212112107697497,0.4200938987021117,true
402,0.0006530138210942499,402,0.18003112137881802,0.9280583019603792,0.5003725903062871,true
403,0.0006515176348163865,403,0.18621159347735686,0.9203144825724057,0.5028022826708546,true
404,0.0006500199531206377,404,0.16165453467899937,0.9318408647437054,0.5228240014244098,true
405,0.0006485207907885169,405,0.20442660213791186,0.9216555274129753,0.4696908910459512,true
406,0.0006470201626161514,406,0.201679473552342,0.9196922811876764,0.4515298787907095,true
407,0.0006455180834141354,407,0.20286883824589932,0.9178039020543698,0.5604825402008095,true
408,0.000644014568007384,408,0.2040649395666205,0.9211588554394446,0.48103719666288125,true
409,0.0006425096312349875,409,0.19101719392580335,0.924230751152927,0.40906452045959274,true
410,0.0006410032879500642,410,0.20562291517929834,0.9242236968462172,0.4941975903918331,true
411,0.0006394955530196142,411,0.18836369665959457,0.9255035716333935,0.5186189285667876,true
412,0.0006379864413243723,412,0.19531670135902782,0.9157191998700244,0.5267804063545718,true
413,0.0006364759677586621,413,0.18270574654854346,0.926315689623732,0.4323965497562727,true
414,0.0006349641472302475,414,0.2130402625902457,0.920865600695379,0.41981487135318435,true
415,0.0006334509946601873,415,0.19331744919121846,0.9243868560233418,0.5247020809351853,true
416,0.000631936524982686,416,0.18197605384228704,0.9317227867112958,0.4640503423021177,true
417,0.0006304207531449479,417,0.17926732646111565,0.9246682493862766,0.5769583204898983,true
418,0.0006289036941070295,418,0.2096402533729487,0.9159639059287821,0.5050428509999361,true
419,0.0006273853628416907,419,0.19448861193323305,0.9224826756984346,0.4274670175309562,true
420,0.0006258657743342481,420,0.25022828261295643,0.9159911383112331,0.3921495527145935,true
421,0.0006243449435824269,421,0.18460264779792035,0.9227077223168093,0.47483359718019186,true
422,0.0006228228855962129,422,0.17878872543841248,0.9271100740511963,0.46729968039713227,true
423,0.0006212996153977034,423,0.19722742185763004,0.9208000495585437,0.4884214720336245,true
424,0.0006197751480209606,424,0.18171370498437958,0.9263474221852738,0.46764034568846774,true
425,0.0006182494985118621,425,0.19628805257631982,0.918412605066415,0.5043251456354391,true
426,0.0006167226819279525,426,0.1708318633868478,0.9310525871826488,0.48495183831432903,true
427,0.000615194713338295,427,0.20648171107725335,0.919699683213852,0.46253278965883504,true
428,0.0006136656078233229,428,0.18235972234209405,0.9228723518554793,0.47540043044533853,true
429,0.0006121353804746904,429,0.17689772183344007,0.9282077121054938,0.4648836474684375,true
430,0.0006106040463951233,430,0.21965407742363,0.911931619571002,0.5120675474819268,true
431,0.0006090716206982711,431,0.18805291925694909,0.9291616905032655,0.5003006994605304,true
432,0.0006075381185085564,432,0.1892384327858466,0.9176450924009898,0.5010191061385422,true
433,0.0006060035549610271,433,0.19646716565015482,0.9222139216263764,0.4292035915939291,true
434,0.0006044679452012055,434,0.21568800006402547,0.9143920973592006,0.43994269380084755,true
435,0.0006029313043849404,435,0.19739612976680238,0.9200991630510907,0.5017466566865362,true
436,0.000601393647678256,436,0.17308877522568145,0.9249385080203752,0.5105578772110261,true
437,0.0005998549902572033,437,0.17303393039948942,0.9325618136513005,0.5082446466131249,true
438,0.0005983153473077097,438,0.17046229549220232,0.9230604222404296,0.6001579861262943,true
439,0.0005967747340254299,439,0.18649686032354795,0.9218288141359965,0.47825639809208537,true
440,0.0005952331656155947,440,0.16869783550666173,0.9240121451804769,0.4715440890403751,true
441,0.000593690657292862,441,0.20118362308488766,0.9206508495949537,0.44961203681376877,true
442,0.0005921472242811663,442,0.19465277952102447,0.9178785892690736,0.5275622366560101,true
443,0.0005906028818135683,443,0.18261020731116137,0.9183714293152158,0.4660069575919388,true
444,0.0005890576451321047,444,0.1977726459101372,0.918835627788627,0.5025122337440181,true
445,0.0005875115294876377,445,0.19219293449407343,0.9215235409915645,0.5181552629529176,true
446,0.0005859645501397045,446,0.19175214989143718,0.9217943336295986,0.5184534622989871,true
447,0.0005844167223563666,447,0.18410895394683127,0.9260017163928084,0.469379209056882,true
448,0.0005828680614140596,448,0.17066508460722446,0.9241910732535444,0.4779275707997365,true
449,0.0005813185825974415,449,0.19235960098322627,0.920009874302918,0.44083149527063364,true
450,0.0005797683011992427,450,0.18571424126960573,0.9231323183483865,0.4773992853210271,true
451,0.000578217232520115,451,0.1863462868327502,0.920720724843267,0.5153269567838581,true
452,0.0005766653918684798,452,0.18453400792818084,0.9234979916887345,0.4862976968100133,true
453,0.000575112794560378,453,0.19433207337622058,0.9171064165047734,0.5114591609734745,true
454,0.0005735594559193181,454,0.18693966930903352,0.9185859087165169,0.4647832707352673,true
455,0.0005720053912761255,455,0.1769721687017283,0.9209754413436937,0.5124018479877633,true
456,0.0005704506159687907,456,0.19622605616174624,0.9183018847294123,0.4283467090528674,true
457,0.0005688951453423185,457,0.19786693407804784,0.9190886114495304,0.46512198534259996,true
458,0.0005673389947485757,458,0.16695293480625673,0.9326237861175793,0.6064814227062996,true
459,0.0005657821795461407,459,0.1969895503352696,0.923961724169575,0.49500273467805034,true
460,0.0005642247151001509,460,0.18181014859673386,0.9260463403764728,0.4598263909974971,true
461,0.0005626666167821515,461,0.18503994519400246,0.9291631346732924,0.48466728273873727,true
462,0.0005611078999699441,462,0.16496333504097618,0.9297351906425029,0.49223942745971433,true
463,0.0005595485800474343,463,0.18752167492812716,0.9206708439404394,0.49696441927613905,true
464,0.0005579886724044802,464,0.18425178912114099,0.923889500039906,0.5167289903018644,true
465,0.0005564281924367402,465,0.19356092734058486,0.9250630917229423,0.4617388133259762,true
466,0.0005548671555455221,466,0.1766895826134324,0.9297793057314564,0.43243143361708986,true
467,0.0005533055771376294,467,0.16764902082471042,0.9246891984883728,0.469812240477911,true
468,0.0005517434726252107,468,0.1837132466810948,0.9294219833727977,0.5163228065628831,true
469,0.0005501808574256068,469,0.18831575018000282,0.917333665375292,0.4314211484326191,true
470,0.0005486177469611992,470,0.1766041141600154,0.9261922984794468,0.4715245746590538,true
471,0.0005470541566592566,471,0.1734089112258733,0.9272226495702537,0.46996180535306165,true
472,0.0005454901019517844,472,0.19151716772302016,0.9192220666739829,0.4734183683742107,true
473,0.0005439255982753712,473,0.17046679356990904,0.9282131340528693,0.42405030531612564,true
474,0.0005423606610710361,474,0.17029633281145454,0.9299062034222156,0.5722746004660869,true
475,0.0005407953057840783,475,0.17476989647021896,0.9205872361542792,0.5117244797729794,true
476,0.000539229547863922,476,0.18154110529001855,0.9276193080398011,0.5036265901408409,true
477,0.0005376634027639659,477,0.23203958109155798,0.9136377219265461,0.4532223431159222,true
478,0.0005360968859414298,478,0.1914305777356067,0.9276201628357236,0.4225807755562952,true
479,0.0005345300128572025,479,0.19222413540161107,0.9267242341940085,0.444294329281313,true
480,0.0005329627989756883,480,0.18481028930805063,0.9198698762639728,0.42292382108752413,true
481,0.0005313952597646562,481,0.17308663386797266,0.9300444586645312,0.48252710509199787,true
482,0.0005298274106950849,482,0.18518774979429697,0.9227749014405106,0.48001207369131693,true
483,0.0005282592672410118,483,0.18316660439049784,0.920381257004677,0.5893465910508969,true
484,0.0005266908448793798,484,0.17651500070189494,0.9245923263215245,0.4302063828852442,true
485,0.0005251221590898843,485,0.17789641457933547,0.9243633428798119,0.550296393086273,true
486,0.0005235532253548208,486,0.17336311371319466,0.9258002515787046,0.4750439749986227,true
487,0.000521984059158932,487,0.1987015135504075,0.924460062356601,0.5079114073940169,true
488,0.0005204146759892546,488,0.18823759231446327,0.9320815734139443,0.4940931886727798,true
489,0.0005188450913349667,489,0.197791928212344,0.924051338861455,0.505507296450125,true
490,0.0005172753206872356,490,0.20250941051682714,0.9197537770981936,0.48019191289551577,true
491,0.0005157053795390636,491,0.16901575093432347,0.9272318894184854,0.5258334889387631,true
492,0.000514135283385136,492,0.18830246281155613,0.9262331692834455,0.44241700268400797,true
493,0.0005125650477216682,493,0.17597361019243854,0.9295502724609209,0.49440240264074026,true
494,0.000510994688046252,494,0.17942989396527556,0.9219690368159164,0.4781390967558964,true
495,0.0005094242198577035,495,0.18124075505592144,0.924273798710219,0.4545149843814466,true
496,0.0005078536586559097,496,0.16478381378751103,0.930721908741464,0.588443588691585,true
497,0.0005062830199416756,497,0.14973728433897376,0.9316887607251506,0.5096089716586852,true
498,0.0005047123192165713,498,0.17547002063554368,0.924814303293929,0.48585154463962105,true
499,0.0005031415719827789,499,0.17864471611682808,0.9223157571509215,0.4921958844339392,true
500,0.0005015707937429391,500,0.19162135120482773,0.9185563261539571,0.5134110207983885,true
501,0.0004999999999999994,501,0.16117360339737566,0.9245855949280984,0.46484546958654654,true
502,0.0004984292062570596,502,0.15776603930944796,0.9272816043406815,0.47810676120496154,true
503,0.00049685842801722,503,0.17858316657998854,0.9247239261907555,0.46167561155584025,true
504,0.0004952876807834274,504,0.17187626087015234,0.9254029269787515,0.4098529910909948,true
505,0.0004937169800583231,505,0.18265063213674468,0.9198190340241863,0.40643501945062155,true
506,0.0004921463413440891,506,0.18553429619110287,0.9203833484731913,0.5054911046114813,true
507,0.0004905757801422952,507,0.16987740361689405,0.9243506844539747,0.47254877990095706,true
508,0.0004890053119537468,508,0.18952821460980993,0.919898123448714,0.4254556313351177,true
509,0.00048743495227833065,509,0.1931210637313784,0.9114841942759248,0.4963607700319864,true
510,0.0004858647166148628,510,0.18556346007831584,0.9211890949978474,0.4378067926021174,true
511,0.00048429462046093526,511,0.16318269438195313,0.9280493680550587,0.5080629493056963,true
512,0.0004827246793127634,512,0.17396713445151063,0.9258171085698979,0.45100101973642853,true
513,0.00048115490866503213,513,0.1773083203943291,0.9231335920354382,0.4798707587220313,true
514,0.00047958532401074443,514,0.16771694498550194,0.9217755372538656,0.4791276025950496,true
515,0.0004780159408410671,515,0.15385384250825768,0.931598562460263,0.4957492357612079,true
516,0.0004764467746451781,516,0.1680306245822427,0.9331192242757749,0.46363409933088967,true
517,0.0004748778409101148,517,0.16918572004725688,0.9282490161301962,0.5427094727357263,true
518,0.0004733091551206193,518,0.18063317695708253,0.923043788201832,0.4876919282414437,true
519,0.0004717407327589873,519,0.16905168467052265,0.9262013468049053,0.5704031565783143,true
520,0.0004701725893049142,520,0.1655584574036594,0.925593027747534,0.5097748320396012,true
521,0.000468604740235343,521,0.17518005995266317,0.9223236554306122,0.5340841320448839,true
522,0.0004670372010243106,522,0.19821148552452889,0.9157540641579291,0.40945395749076813,true
523,0.0004654699871427967,523,0.16169808001043007,0.9290768261303011,0.5112741685480418,true
524,0.0004639031140585693,524,0.17750009846986842,0.9215573912997226,0.4122026344137029,true
525,0.00046233659723603313,525,0.19053389250517155,0.923331178729839,0.4462357308397232,true
526,0.00046077045213607716,526,0.17825454624644627,0.9312308512466072,0.42856225990521196,true
527,0.0004592046942159208,527,0.17270387607857493,0.9229573436794033,0.49551999750256753,true
528,0.00045763933892896283,528,0.16978272393199045,0.9198291168496885,0.48636778100096917,true
529,0.00045607440172462795,529,0.15729023470112985,0.9335470093520134,0.41463650839218,true
530,0.00045450989804821464,530,0.1775703521629637,0.9203954883935453,0.4847518662388705,true
531,0.0004529458433407424,531,0.17830489466010027,0.9230861490651294,0.48731038289381845,true
532,0.0004513822530388,532,0.18112490844322934,0.9186212755785348,0.45905475781317095,true
533,0.0004498191425743922,533,0.16924327183740592,0.9299808223658043,0.5119257730505646,true
534,0.0004482565273747884,534,0.16140146455737875,0.9270419644142736,0.4193451559841562,true
535,0.00044669442286236966,535,0.15218223446377332,0.9284526964437242,0.4961140867112444,true
536,0.000445132844454477,536,0.1838582758973325,0.9229037908122631,0.4696504844392414,true
537,0.0004435718075632588,537,0.17769428724258593,0.9152342895766871,0.43619298548061564,true
538,0.000442011327595519,538,0.16224424560494757,0.9236556341960993,0.4798711723965923,true
539,0.00044045141995256487,539,0.1548370476808742,0.9330883002745494,0.4928590877957855,true
540,0.0004388921000300549,540,0.18501329339294578,0.9171437261280889,0.4393443779080853,true
541,0.0004373333832178476,541,0.17844613943198423,0.9202902132948884,0.4647122334583623,true
542,0.0004357752848998483,542,0.15927987278435848,0.9386178843145705,0.5007413395833583,true
543,0.0004342178204538584,543,0.18328039371699179,0.9228189124560582,0.5173400952078621,true
544,0.0004326610052514234,544,0.17525893938625156,0.9211225416566258,0.48323724471572727,true
545,0.0004311048546576807,545,0.1775051416589348,0.9210306546232325,0.4168642193638855,true
546,0.0004295493840312084,546,0.1599472845874132,0.9279908539948102,0.4878041737500247,true
547,0.0004279946087238736,547,0.18092642958120436,0.921718351644753,0.49234765189699237,true
548,0.0004264405440806811,548,0.18166977337624668,0.9192791510669462,0.49710927920298503,true
549,0.0004248872054396212,549,0.18000278082980248,0.9184894906370037,0.46965598007561166,true
550,0.0004233346081315195,550,0.16917494172904682,0.9260370812634051,0.44520715186791243,true
551,0.0004217827674798844,551,0.15273517073700768,0.9275625911939323,0.43076549057453856,true
552,0.00042023169880075665,552,0.15490806396663193,0.9285958572059371,0.4819389894693445,true
553,0.000418681417402558,553,0.15592981524042723,0.928540987186812,0.5265313886691626,true
554,0.00041713193858594004,554,0.1778541399063931,0.9227665149162813,0.3935392680217894,true
555,0.0004155832776436329,555,0.1868605459657452,0.9199645261345895,0.48790231191401096,true
556,0.00041403544986029495,556,0.15121341121048473,0.9298242118908526,0.5115759085335013,true
557,0.0004124884705123618,557,0.16973377151088456,0.9222237723647203,0.4303657780937735,true
558,0.00041094235486789464,558,0.16510950269622227,0.9227776641478589,0.5052001446041433,true
559,0.0004093971181864311,559,0.1702773947400798,0.9221273408647597,0.5033118954825389,true
560,0.00040785277571883313,560,0.17430010966057297,0.919605387686341,0.5641361700682865,true
561,0.00040630934270713745,561,0.15892284773765353,0.9271656379074574,0.5017854329085013,true
562,0.00040476683438440486,562,0.1614078860563361,0.9290402297388328,0.5264054717493749,true
563,0.00040322526597456974,563,0.1523068771337845,0.9297921609616625,0.44259140274059466,true
564,0.00040168465269228967,564,0.15494107403132706,0.9346054176199998,0.48916483520883264,true
565,0.0004001450097427963,565,0.18012781370321435,0.9195810474969108,0.5168035008868347,true
566,0.00039860635232174353,566,0.18083386663718676,0.9191389383874244,0.430458979363587,true
567,0.000397068695615059,567,0.1624801123564743,0.9304083212834685,0.5592258605307465,true
568,0.0003955320547987939,568,0.17074853026597422,0.9226085136067587,0.4469922408093821,true
569,0.00039399644503897244,569,0.17790816003830695,0.920953887325749,0.44892661533684824,true
570,0.0003924618814914431,570,0.18410258374506555,0.9247541634546946,0.5194978328815737,true
571,0.0003909283793017285,571,0.17473024662864658,0.9187993475569269,0.4945535461609308,true
572,0.00038939595360487633,572,0.18007200762370856,0.9239414588609249,0.5702510153578382,true
573,0.00038786461952530917,573,0.1648826279754691,0.9249192317554146,0.46737019620110687,true
574,0.00038633439217667666,574,0.15151282051423684,0.9345987630694587,0.4407174692633219,true
575,0.0003848052866617046,575,0.18496713992750236,0.9186114604693144,0.42124241246302574,true
576,0.00038327731807204717,576,0.15781213849555661,0.9291256032229671,0.5184594988457717,true
577,0.00038175050148813746,577,0.15370246619537423,0.9319140624619032,0.5349043761877263,true
578,0.0003802248519790389,578,0.1726728200197485,0.9236837488647445,0.5759412915821323,true
579,0.00037870038460229607,579,0.1616366738918133,0.9229491023990493,0.5247645941341956,true
580,0.0003771771144037866,580,0.16491010320849384,0.9207801688972358,0.5332005953472898,true
581,0.00037565505641757246,581,0.16658398025240087,0.9239403121486233,0.5103675512289305,true
582,0.00037413422566575115,582,0.15561484392062544,0.9250914152743591,0.4094492369217865,true
583,0.00037261463715830876,583,0.15936431939076498,0.9263521168742699,0.5237911712880744,true
584,0.0003710963058929699,584,0.15640119209779396,0.9236806152335438,0.5175235855615331,true
585,0.00036957924685505135,585,0.164684262131081,0.9220407757314705,0.5294383255555851,true
586,0.00036806347501731337,586,0.15706271429112542,0.9240394660945898,0.4725719307515544,true
587,0.0003665490053398121,587,0.16748252207068925,0.9320405921726503,0.4993042528545043,true
588,0.0003650358527697516,588,0.1703510613743321,0.9238944636140616,0.4159146904237558,true
589,0.00036352403224133715,589,0.15848945716912685,0.9255627868470865,0.4668302516240882,true
590,0.00036201355867562703,590,0.20759455635254173,0.9255528535946362,0.4862779428253668,true
591,0.0003605044469803851,591,0.19138170467215537,0.9204560637912389,0.44302040223599776,true
592,0.0003589967120499351,592,0.1715171820169095,0.9174342494214613,0.4333978948136142,true
593,0.0003574903687650117,593,0.16597689210406671,0.9320862642932649,0.4245685003510678,true
594,0.00035598543199261525,594,0.16812537359979757,0.9266791686343294,0.45679905159062184,true
595,0.00035448191658586387,595,0.17461065851177987,0.9221425048448543,0.4563886208104139,true
596,0.0003529798373838479,596,0.1680680252828096,0.9306378705918564,0.5294138905823043,true
597,0.0003514792092114823,597,0.166078801612549,0.9301597888819602,0.47056217126198774,true
598,0.00034998004687936173,598,0.14945637460357836,0.9331509092596657,0.46664810558402436,true
599,0.00034848236518361284,599,0.16353934016329838,0.9229541959350869,0.4581894517650459,true
600,0.00034698617890574935,600,0.18549994266520475,0.9161158324510956,0.4523357682965055,true
601,0.0003454915028125261,601,0.16832368621695917,0.9266304930175632,0.5077165609449275,true
602,0.0003439983516557924,602,0.14181036630510024,0.9350718862270442,0.5055780401408684,true
603,0.00034250674017234737,603,0.16767660943447388,0.9221287508342912,0.522838754498473,true
604,0.00034101668308379426,604,0.168517599167371,0.9261692810266394,0.47638280198899136,true
605,0.00033952819509639506,605,0.16502262418649993,0.9285838803223743,0.5020958619942113,true
606,0.000338041290900925,606,0.17865533448084042,0.9195379295472069,0.4884620106009674,true
607,0.00033655598517252856,607,0.1543817241332481,0.9334528241319227,0.48039921071242697,true
608,0.00033507229257057335,608,0.19145862070850003,0.9261429562560656,0.41753008333856423,true
609,0.0003335902277385065,609,0.17224144137534347,0.9210158770654425,0.47320841182762996,true
610,0.00033210980530370943,610,0.1650234278869984,0.9282747115683656,0.5006477439642756,true
611,0.00033063103987735404,611,0.1647207432962713,0.9276485446145658,0.5665486771671807,true
612,0.00032915394605425804,612,0.17219711783501407,0.9282288187896189,0.5059991848927413,true
613,0.0003276785384127412,613,0.16171001030262472,0.9305306237697103,0.5166422606974609,true
614,0.00032620483151448126,614,0.14712548236067077,0.9296428082214298,0.48290211416116824,true
615,0.00032473283990437017,615,0.16131114065192223,0.9245766279911605,0.48266372059373946,true
616,0.0003232625781103712,616,0.16053271098116934,0.9231773268928096,0.5681349872187687,true
617,0.00032179406064337436,617,0.16234995502368252,0.9243823910404568,0.5134632754116054,true
618,0.0003203273019970544,618,0.13781283145628465,0.9339796034075105,0.48547804934062405,true
619,0.00031886231664772686,619,0.14605821499253405,0.9254106046003102,0.4765330604830615,true
620,0.00031739911905420584,620,0.16077235194163333,0.9195041579001879,0.41927759437184137,true
621,0.0003159377236576607,621,0.1542610289735532,0.9282496042921311,0.5995251103875797,true
622,0.00031447814488147415,622,0.1562083963719243,0.9305590666765264,0.49746735647238,true
623,0.00031302039713109955,623,0.17308144863032465,0.9226220638862702,0.409985364935668,true
624,0.0003115644947939183,624,0.19098819126253896,0.9182391803292433,0.5127208199923339,true
625,0.0003101104522390992,625,0.1747492633445772,0.9218637709384055,0.4060485211965634,true
626,0.00030865828381745485,626,0.1619882809396562,0.9229785627056615,0.5055162597102655,true
627,0.0003072080038613015,627,0.1529364362697264,0.9343734073911654,0.4296400803698567,true
628,0.0003057596266843167,628,0.172120677875368,0.9203381273229045,0.5969147719422192,true
629,0.0003043131665813986,629,0.15797135058192308,0.9261135962997673,0.4917160110428314,true
630,0.0003028686378285242,630,0.15809950857057167,0.929002111944827,0.5338239492169722,true
631,0.00030142605468260934,631,0.16520815566801073,0.9255807782990115,0.5633446172127566,true
632,0.0002999854313813674,632,0.15232970989985897,0.9303021722106366,0.4565241662732208,true
633,0.00029854678214316833,633,0.16207021417320241,0.9208499167378813,0.455618537102458,true
634,0.00029711012116689976,634,0.19509373450567802,0.9078220279289605,0.521327524580354,true
635,0.00029567546263182523,635,0.15557882687512972,0.9289470620484136,0.5680722027024449,true
636,0.0002942428206974453,636,0.17961353340413924,0.9139478211504846,0.5088109329846505,true
637,0.00029281220950335763,637,0.1656972278902015,0.9230895459968518,0.45596386042140713,true
638,0.0002913836431691171,638,0.16815009374719236,0.9291828812600005,0.5175569127464599,true
639,0.00028995713579409654,639,0.1676705771268031,0.9201330100257828,0.45568200889312316,true
640,0.0002885327014573481,640,0.16852761561304588,0.9268171999716305,0.5290154443388715,true
641,0.0002871103542174633,641,0.15252112607064983,0.927024541556405,0.5032892125043386,true
642,0.0002856901081124355,642,0.17113513662180707,0.9214749302258639,0.5177722592974202,true
643,0.0002842719771595203,643,0.1341090082649257,0.9424283111072159,0.4469562707765992,true
644,0.00028285597535509735,644,0.17321168494269734,0.9155846637800465,0.46209104773922455,true
645,0.00028144211667453334,645,0.15815831245820253,0.9244550992153632,0.42620243524701573,true
646,0.00028003041507204207,646,0.15318968538407127,0.9281654328038837,0.4778443426719597,true
647,0.000278620884480549,647,0.14900313913663213,0.9275018452266801,0.47890273820939316,true
648,0.00027721353881155153,648,0.16461560017662197,0.9184989307962375,0.4824321528046745,true
649,0.00027580839195498366,649,0.1576209839513885,0.9253417800431614,0.43285878673272327,true
650,0.0002744054577790771,650,0.18826353755796094,0.9178164003006724,0.47753964501507973,true
651,0.0002730047501302263,651,0.16657603202847074,0.925563819918502,0.479102468806936,true
652,0.00027160628283285005,652,0.15876992626080252,0.9276784123399892,0.5416566962045813,true
653,0.0002702100696892558,653,0.1581330946024523,0.9255514688209127,0.4549866648275298,true
